f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label,source
-0.9381798512212423,-1.2673369659665712,-2.46405286554916,-1.3913792608979887,-0.34722443795224545,-0.6693560962502948,0.35716258570127063,-3.2048175953300757,-1.1051941633085607,-0.6081172960093664,0,normal
0.9372251736666143,0.2908711906440859,1.3495346200434843,-0.029219552846772356,0.5480633041630023,-0.6505419960415696,-0.6557512606391394,-1.1157860129182673,-0.8272084576225363,-0.18736370317277418,1,normal
0.22032329169091802,0.10080387045977413,-0.9019437250335628,2.9159937114411125,0.8647391015638637,1.6546683158667064,-0.3870842444749391,-0.5123766582706355,2.132149138676094,0.6666490709742775,1,normal
2.0540955829236434,-1.5050658569037048,-1.3042004963691172,1.691009354915088,-1.6177241005125969,-1.007962234913638,0.4594750589690091,-5.682375006823952,-2.546550594732076,-1.5874968711998707,0,normal
0.6682481239413528,0.14623527902236097,0.24189078416096432,2.4279107923050414,-2.4732882989864358,0.5912895892934729,1.094166835615131,-1.369982360240587,-1.7179506226553451,0.6783271611902011,0,normal
1.125679932123462,0.6816606513974395,-1.1834839396640544,-1.4152193662340653,1.6613949032280466,2.3803877461644896,0.24310305832841442,-3.4067919575405066,0.9577621072020804,-0.48205516567022433,1,normal
-0.3162965363648446,-0.22878434391938154,0.4338587054957803,-0.4103500593108831,2.2235080270776093,0.16769153485956126,1.1586670233413017,-0.07600724663207481,-2.5611866883124534,-0.5363051343448646,0,normal
1.6828883889478314,-0.037008094073233626,0.8039396456987746,-0.10286341569709156,-0.7032407141451269,-0.8410484303982945,-1.487154235709771,-1.1452315448008648,-2.3442302957744032,-1.1432178863539009,0,normal
1.5112831241107423,0.27194059094054035,1.0480920341519968,1.4108895671926454,-1.532905305442565,-0.05191835877606092,-1.3126605607992783,-1.6304573027963594,-0.32694360529132793,-0.8046572283000708,0,normal
0.7899077468538932,0.6234171586011584,-0.5877223266867038,-3.3261620804025886,-0.9919915637938992,1.939463549570124,-0.30044280882755153,-2.080926445178382,0.39650952669320616,-1.3493771652089541,0,normal
0.5772056525279509,0.2099260524129978,-1.2032349297887914,-1.5253200345936955,-0.36980979735735975,-0.632439038076175,0.7204861082542877,-1.1861577422278171,1.2768110875570637,-3.9549094557028215,0,normal
-0.8842760363604175,0.3644260771353479,-1.1784381349050495,2.643657920609357,1.600554626634458,1.6692469423765,-0.4872209416682221,-1.13972874667729,1.8932587562117364,0.3434607033344719,1,normal
1.321880992159802,-1.999986560310291,2.0096363205513263,1.1108865236428682,2.3420334547288877,-2.0981874632712016,-0.047058540774386516,-1.4068648009796152,0.3084948845240203,-2.497006703050327,0,normal
1.4773725606308605,-0.6211347987962408,-0.011012213761813938,1.0845325934464691,-1.848783715422479,-0.942963372449764,1.0110970055869908,-0.3979875193089253,-1.7116847549014882,0.5107449803989219,0,normal
-0.4912630276613219,0.9483392793291884,1.6214846190566128,-1.2779890991904006,-5.173182558732119,-0.7815598592245849,0.2995204194161605,-0.2184029841941969,1.0114371355256218,1.4862285613165818,0,normal
-1.4572992875838315,-1.7577874239420725,2.2069962778881806,2.4784872396906605,2.4652317279341887,0.5705847001198596,2.0403465989064893,-0.25618163116740067,0.05127993990407109,-1.6658959757580545,0,normal
2.4254125918038927,-0.9646575888950566,-0.5088997401659399,-0.007190103401967907,-0.8654017026403455,-0.16508266237098573,-0.07912222238450871,0.04691676886916407,-1.5432565495834787,-1.5184970771862494,0,normal
-0.6101497455801451,-0.7172639058443472,2.124628594854621,3.1201842965369977,0.8224367967585778,-0.11417026776048074,-0.052611873356375655,-0.7511064183591957,0.12623366284413295,-2.195453085011883,1,normal
-0.4310999895256928,-0.16596840779492483,1.22252943829181,-0.48503719406617407,1.02645309101541,0.22014519035127497,0.7775497655241282,-0.45601763833875253,-2.2321746691849813,0.9080844461770535,1,normal
0.8762125793216632,-0.24977261204038337,-2.5026897002914517,3.0994336134595546,-0.5223822544817833,0.5285392018314015,0.9902995470995242,0.14985897021942018,3.706129009834759,1.9579231784875997,1,normal
0.2748930089109721,-0.24967296780826237,0.09609413977995118,-0.8303412005265928,2.485222872164082,-0.16168910802506112,-0.5810673000600238,-0.8001141257981268,-0.9915354770558753,0.7756487984135105,1,normal
0.28326995014659845,1.5327838847681055,-1.1488568727104247,-4.028516150474118,-0.37959397452997623,0.36471177320848547,1.0066246315965148,-1.2237086509694486,-1.7979226446087853,-2.288805883471526,0,normal
-0.2762103812003258,1.0091034117280526,2.1863564187273195,0.564704145102769,-0.3820641101370166,-0.3690001892515323,1.4115467054924355,-2.3356403952916254,0.4201284025900298,-0.10654288876781459,1,normal
-0.2368520491221783,0.5339807974186639,0.13454626548992665,0.25929956857896785,0.6868134626558006,-1.7782027275658474,-0.13419768928545298,-1.820607347041967,-2.6111173554460283,-1.1752263665044134,0,normal
0.28244976405560046,0.3600164652382253,-2.823156740552034,1.4793049724182772,3.41792703965973,-0.22815134928823433,-0.7243851651221698,-4.8839862355570265,-0.8812040683102675,-0.19809416489550224,0,normal
-0.6582222437501886,-0.015113590085947844,3.005805533686852,1.1915067520754632,-1.1363897987760159,1.57861539047863,0.814322851407777,-4.140383624608759,2.758585413722946,0.9494716112149428,1,normal
-0.4291822902276543,-0.8291434854434051,0.8652815629026531,-1.343015178090997,0.3703994438349667,0.02166541170356352,0.07999585524358216,-0.0715086747003949,-2.1776874660869954,-0.6229441319638773,0,normal
0.9359731592656175,-0.2925947499076102,-2.485704704540932,-1.0783879303754667,-2.5434506828943415,-1.9890341961712958,1.094934055641929,-2.2035005083595736,1.2519170240983377,0.10341541127947429,1,normal
-0.5737555504043761,0.5130429233658149,0.13316391824577278,-1.5295853264723265,2.3098637503845225,0.7769218547601916,1.9875341610233674,-1.1111843980796337,-2.510123428605568,1.6210722555533945,1,normal
-1.339270315485301,0.5229715738969453,1.623994173844326,0.4127099824114595,0.7144833888654601,-0.07151400927298215,-1.5168584165083185,-0.9682521740132043,0.13327401348874712,0.05507497646268822,1,normal
-2.875773427628275,-3.3078999524973884,-4.643021865888136,0.5803201703535528,-1.8229296402975042,-0.15136290357574236,-0.11820844557094608,-1.722456818412594,3.9971710769182405,1.0628247658901508,1,normal
0.008274494342320363,-0.3311642658558212,0.9792743676068856,-2.8701248246985225,-1.084117786567781,-0.2122343016155467,-0.7722350213415422,-3.651361050815299,-2.602030556909768,1.4616445768722128,0,normal
0.7633194514331476,1.9825130636978765,-0.05792134464325893,-2.628322159073205,1.5732544454948894,2.392298383669758,0.06842531120790343,-1.2954530885399422,0.7663734315654227,1.541568697539565,1,normal
1.3339356398879483,0.13493953016324978,-0.509850590134312,2.5849774321954353,-0.9703197793262492,-2.617113117431211,-0.713712463865602,0.45927598112770296,1.0256843478572786,1.7826795363999761,1,normal
0.28322495861071845,0.17536524065533415,-0.6107211051951913,-0.918887447376719,0.7582376751486923,0.24048764946776105,-0.9589282677146163,-1.9994429209788378,0.13977640599675456,0.2581342382129008,1,normal
1.613358929079484,0.22731379549231806,0.478737629565416,-1.2281075926863918,-1.617156356098046,-1.0903921988074388,0.8935422058891094,-1.5775558822305986,-1.6765245674868965,-0.06240360060283723,0,normal
-0.2644803487686226,0.8321102172211272,0.6304664656173046,-0.8462500683455476,2.1089187178793387,0.5469684731271998,-0.5438015954613664,-1.348678238735019,-0.5777571251785443,1.9611497383459804,1,normal
0.9546668160293867,1.3449596661741487,-1.702681652901163,-2.6752908316157518,-0.8174862007841679,-0.6133756284731867,1.2553231895309385,-0.5678913961255534,1.7349833085323665,-3.9416408225757413,0,normal
-0.9454683399946582,-0.9977562791069342,-4.759883515534975,-3.3416381707062675,1.6092078913376735,0.5670218329032266,1.6100761231896492,-3.9332935949512735,0.35948602796487217,-2.620032210819185,0,normal
0.5379759698264889,0.2948306892096945,1.785051137198098,3.225273863839588,1.0165235346456953,-0.19572497908388292,-0.9528610405863005,1.0330596340987133,0.6810646108178222,0.8061520846106409,0,normal
0.0011609867208726128,-0.19861572287846402,0.6198247738840935,-1.4671213736512523,2.2508387930336626,-1.0025419620049292,0.6917051136079876,0.8111821617102963,-2.736146352498556,2.1242676571354915,1,normal
-0.9325593884467054,1.1600484289064086,-1.6783766470560275,0.4344288833741896,1.0615425644547065,0.4453967721142857,1.8588026355805152,-1.0983485841415415,1.5357673200601727,1.4032460410193561,1,normal
0.3594859397738579,0.37421673480247836,-0.17185048099504718,3.6384285947320554,3.1718007927002683,0.3678195684438652,0.4153796225059898,1.436427429112081,0.09637840447131674,2.832563530966351,1,normal
-3.0825621751432375,-1.0055559711837476,1.523082722829293,0.7375186102390174,2.826033874283194,-0.36702241863162666,0.40142965936746206,-1.6454797459696908,-0.9529626571532043,-2.634200064135608,0,normal
-0.5328515408601846,0.8232949943553307,1.582428751356461,-2.52039198727887,-0.2984453876733355,1.2609516854809275,-1.133006565781397,-1.8077901558668077,-2.063048876686297,2.4595272868596854,1,normal
-1.9385268369397537,0.0612527103403872,0.1948003128202912,-2.1240231549696724,2.205924382576912,-1.69842690923735,0.5963335838654739,1.1684940760246776,-4.3232403672365205,1.4009429519199519,1,normal
1.5651034055742439,0.047514634761288484,0.25696707835334387,-3.3146054877016544,1.7726437030374524,-0.9604169204092289,0.5003332073206254,-1.9221474844600541,-1.7708262853493655,3.912998551356641,1,normal
0.0879642774742757,0.7324765292380994,0.12116584296676414,1.0244616773258972,-2.356705570431857,-0.5107771919044725,0.9104611024518411,-0.05660380762688788,-2.3179988221530907,2.290414942463872,0,normal
-1.5404327171242964,-2.0678183764773013,-2.1462936117081766,3.0164789158612866,2.6515143598500277,-1.1529019436473826,0.3862260641045818,0.42392001056326567,2.2255534738012654,2.7582136116464806,1,normal
0.6665425319826307,0.7184902973171294,1.0198136170281575,1.6868907302366776,0.962107240025323,0.2909134015923317,0.6737688343362598,-2.426752506933389,-0.25940079481643186,-1.8605881956336527,0,normal
-0.31120828917368143,1.0733401768635453,-0.22017945987401588,-1.9290853494062103,0.38832372403616744,0.8146844372940691,-1.0910467171940745,-2.340085530701617,-3.2357398898637615,-1.4370533162652073,0,normal
-0.5859507687138121,-0.9680129645892809,-0.7780686197433977,-0.3184284165200342,-0.09784362563165794,1.1478027917597526,0.5090451447971439,-2.255583998268493,-2.6073453668863436,-0.03281612928218036,0,normal
-1.5214329809143075,1.1140824361354387,-2.4221202967374147,-0.08332982508495124,-0.47968444754613426,-0.5916458153424456,0.5325964876140653,-2.1965419620884483,-2.7989165645039846,0.15666619840090412,0,normal
0.8277752143719177,-0.2899211530250153,-2.20962405641397,-0.1463488492088063,0.5137767138606995,-0.8798393061009868,0.8023327778844658,-2.5567402809742026,2.1612019057833485,0.331461919793401,1,normal
-0.8106575556986726,0.2862733367774424,-1.6033025874714428,0.6494353840517106,5.66089196595513,-0.8447374087911762,-0.9390531437019707,-5.242651972680181,-1.1716592323597494,-2.1615872370191513,0,normal
-1.4473960920589406,-0.5687057065970534,-0.025512923763240214,1.105392218109571,3.197696471497804,0.9662787392346717,-0.5420835550478789,-1.3991773341310192,0.3143966955755,0.6406254465612572,1,normal
1.9737334427358522,-0.5348579055061975,-0.8441531290631028,-2.6587262436485597,3.9887644897177257,-1.6515397134301908,-0.16327838522830335,0.5202678328904926,-3.665995941520001,2.936814391163752,1,normal
1.5262159587962787,-0.29003040146619263,0.7676340823520839,0.10309094712859779,2.1349578632556936,0.4218272861608771,0.7675090818172975,-1.099317300127614,-0.13086347101841744,-1.0543729461934732,0,normal
-0.13959512711575175,0.6561162018602708,0.507745643449736,1.3315053239346688,1.4585657980564328,0.7692152772290496,0.6067950250596347,-1.8942398846811854,-0.054344275768700157,-1.1518341335050628,0,normal
-0.23653325209612397,1.8129072206587489,-1.4550850106086062,2.9767709978035377,2.597785925409133,-0.9396095170978495,-1.2158439828253684,0.22910822494371597,2.1230679221086683,2.208914273925066,1,normal
